Date,Value,DataCollectedAt
2020-09-16,115.3537,2026-09-18
2020-09-17,115.4392,2026-09-18
2020-09-18,115.2395,2026-09-18
2020-09-21,116.378,2026-09-18
2020-09-22,116.5438,2026-09-18
2020-09-23,117.2526,2026-09-18
2020-09-24,117.5473,2026-09-18
2020-09-25,117.8679,2026-09-18
2020-09-28,117.6178,2026-09-18
2020-09-29,117.526,2026-09-18
2020-09-30,116.946,2026-09-18
2020-10-01,116.7227,2026-09-18
2020-10-02,116.7321,2026-09-18
2020-10-05,116.1767,2026-09-18
2020-10-06,116.2681,2026-09-18
2020-10-07,116.3447,2026-09-18
2020-10-08,116.1657,2026-09-18
2020-10-09,115.2757,2026-09-18
2020-10-13,115.9107,2026-09-18
2020-10-14,115.6872,2026-09-18
2020-10-15,116.0964,2026-09-18
2020-10-16,115.7679,2026-09-18
2020-10-19,115.4031,2026-09-18
2020-10-20,115.2485,2026-09-18
2020-10-21,114.9108,2026-09-18
2020-10-22,115.1158,2026-09-18
2020-10-23,115.0126,2026-09-18
2020-10-26,115.2797,2026-09-18
2020-10-27,115.0131,2026-09-18
2020-10-28,115.8023,2026-09-18
2020-10-29,116.3069,2026-09-18
2020-10-30,116.1354,2026-09-18
2020-11-02,116.2361,2026-09-18
2020-11-03,115.4802,2026-09-18
2020-11-04,115.1677,2026-09-18
2020-11-05,114.4556,2026-09-18
2020-11-06,113.9919,2026-09-18
2020-11-09,114.0895,2026-09-18
2020-11-10,114.0757,2026-09-18
2020-11-12,114.2843,2026-09-18
2020-11-13,114.2397,2026-09-18
2020-11-16,113.8312,2026-09-18
2020-11-17,113.682,2026-09-18
2020-11-18,113.46,2026-09-18
2020-11-19,113.694,2026-09-18
2020-11-20,113.489,2026-09-18
2020-11-23,113.7548,2026-09-18
2020-11-24,113.4316,2026-09-18
2020-11-25,113.1823,2026-09-18
2020-11-30,113.2256,2026-09-18
2020-12-01,112.8063,2026-09-18
2020-12-02,112.6115,2026-09-18
2020-12-03,112.0236,2026-09-18
2020-12-04,111.7778,2026-09-18
2020-12-07,111.8385,2026-09-18
2020-12-08,111.8639,2026-09-18
2020-12-09,112.0305,2026-09-18
2020-12-10,111.9788,2026-09-18
2020-12-11,112.1417,2026-09-18
2020-12-14,112.1708,2026-09-18
2020-12-15,111.8601,2026-09-18
2020-12-16,111.7157,2026-09-18
2020-12-17,111.2226,2026-09-18
2020-12-18,111.6071,2026-09-18
2020-12-21,111.9415,2026-09-18
2020-12-22,112.1947,2026-09-18
2020-12-23,111.9807,2026-09-18
2020-12-28,111.9752,2026-09-18
2020-12-29,111.5172,2026-09-18
2020-12-30,111.3084,2026-09-18
2020-12-31,111.3169,2026-09-18
2021-01-04,111.2075,2026-09-18
2021-01-05,110.9574,2026-09-18
2021-01-06,110.8502,2026-09-18
2021-01-07,111.3042,2026-09-18
2021-01-08,111.2847,2026-09-18
2021-01-11,111.8257,2026-09-18
2021-01-12,111.5501,2026-09-18
2021-01-13,111.3622,2026-09-18
2021-01-14,111.1567,2026-09-18
2021-01-15,111.5106,2026-09-18
2021-01-19,111.4527,2026-09-18
2021-01-21,111.1973,2026-09-18
2021-01-22,111.5516,2026-09-18
2021-01-25,111.8676,2026-09-18
2021-01-26,111.6572,2026-09-18
2021-01-27,112.0782,2026-09-18
2021-01-28,112.0059,2026-09-18
2021-01-29,111.9511,2026-09-18
2021-02-01,112.4189,2026-09-18
2021-02-02,112.2862,2026-09-18
2021-02-03,112.2567,2026-09-18
2021-02-04,112.7469,2026-09-18
2021-02-05,112.2379,2026-09-18
2021-02-08,112.0428,2026-09-18
2021-02-09,111.7675,2026-09-18
2021-02-10,111.5834,2026-09-18
2021-02-11,111.5272,2026-09-18
2021-02-12,111.4889,2026-09-18
2021-02-16,111.7879,2026-09-18
2021-02-17,112.0204,2026-09-18
2021-02-18,112.1603,2026-09-18
2021-02-19,111.7058,2026-09-18
2021-02-22,111.918,2026-09-18
2021-02-23,111.8981,2026-09-18
2021-02-24,111.7212,2026-09-18
2021-02-25,111.9253,2026-09-18
2021-02-26,112.8306,2026-09-18
2021-03-01,112.5263,2026-09-18
2021-03-02,112.5342,2026-09-18
2021-03-03,112.7617,2026-09-18
2021-03-04,112.7037,2026-09-18
2021-03-05,113.7487,2026-09-18
2021-03-08,114.2678,2026-09-18
2021-03-09,113.928,2026-09-18
2021-03-10,113.5881,2026-09-18
2021-03-11,112.9214,2026-09-18
2021-03-12,113.0269,2026-09-18
2021-03-15,113.1928,2026-09-18
2021-03-16,112.9839,2026-09-18
2021-03-17,113.1589,2026-09-18
2021-03-18,112.7744,2026-09-18
2021-03-19,112.9756,2026-09-18
2021-03-22,113.0023,2026-09-18
2021-03-23,113.2916,2026-09-18
2021-03-24,113.6565,2026-09-18
2021-03-25,114.0016,2026-09-18
2021-03-26,113.7406,2026-09-18
2021-03-29,113.9314,2026-09-18
2021-03-30,114.203,2026-09-18
2021-03-31,113.8234,2026-09-18
2021-04-01,113.7389,2026-09-18
2021-04-02,113.7315,2026-09-18
2021-04-05,113.394,2026-09-18
2021-04-06,113.1464,2026-09-18
2021-04-07,113.2436,2026-09-18
2021-04-08,113.0917,2026-09-18
2021-04-09,113.2028,2026-09-18
2021-04-12,113.1815,2026-09-18
2021-04-13,113.0391,2026-09-18
2021-04-14,112.7849,2026-09-18
2021-04-15,112.6181,2026-09-18
2021-04-16,112.4814,2026-09-18
2021-04-19,112.1835,2026-09-18
2021-04-20,112.2354,2026-09-18
2021-04-21,112.1771,2026-09-18
2021-04-22,112.2297,2026-09-18
2021-04-23,112.0889,2026-09-18
2021-04-26,111.8109,2026-09-18
2021-04-27,111.9097,2026-09-18
2021-04-28,111.7909,2026-09-18
2021-04-29,111.7464,2026-09-18
2021-04-30,112.0839,2026-09-18
2021-05-03,112.005,2026-09-18
2021-05-04,112.2896,2026-09-18
2021-05-05,112.1514,2026-09-18
2021-05-06,111.8401,2026-09-18
2021-05-07,111.0249,2026-09-18
2021-05-10,110.7905,2026-09-18
2021-05-11,110.8921,2026-09-18
2021-05-12,111.5636,2026-09-18
2021-05-13,111.5955,2026-09-18
2021-05-14,111.1353,2026-09-18
2021-05-17,111.079,2026-09-18
2021-05-18,110.8317,2026-09-18
2021-05-19,110.8807,2026-09-18
2021-05-20,110.8605,2026-09-18
2021-05-21,111.0576,2026-09-18
2021-05-24,110.9118,2026-09-18
2021-05-25,110.842,2026-09-18
2021-05-26,110.8677,2026-09-18
2021-05-27,110.8688,2026-09-18
2021-05-28,110.7576,2026-09-18
2021-06-01,110.5046,2026-09-18
2021-06-02,110.5799,2026-09-18
2021-06-03,111.1782,2026-09-18
2021-06-04,110.7521,2026-09-18
2021-06-07,110.5155,2026-09-18
2021-06-08,110.649,2026-09-18
2021-06-09,110.5707,2026-09-18
2021-06-10,110.5456,2026-09-18
2021-06-11,111.0933,2026-09-18
2021-06-14,110.9659,2026-09-18
2021-06-15,111.3507,2026-09-18
2021-06-16,111.1165,2026-09-18
2021-06-17,112.5772,2026-09-18
2021-06-18,113.0408,2026-09-18
2021-06-21,112.8391,2026-09-18
2021-06-22,112.9174,2026-09-18
2021-06-23,112.3819,2026-09-18
2021-06-24,112.326,2026-09-18
2021-06-25,111.9655,2026-09-18
2021-06-28,112.0248,2026-09-18
2021-06-29,112.2613,2026-09-18
2021-06-30,112.5533,2026-09-18
2021-07-01,112.74,2026-09-18
2021-07-02,112.5425,2026-09-18
2021-07-06,112.9516,2026-09-18
2021-07-07,113.1048,2026-09-18
2021-07-08,113.0776,2026-09-18
2021-07-09,112.8375,2026-09-18
2021-07-12,112.7611,2026-09-18
2021-07-13,113.0063,2026-09-18
2021-07-14,112.8801,2026-09-18
2021-07-15,113.0041,2026-09-18
2021-07-16,113.0428,2026-09-18
2021-07-19,113.5472,2026-09-18
2021-07-20,113.7502,2026-09-18
2021-07-21,113.3926,2026-09-18
2021-07-22,113.4695,2026-09-18
2021-07-23,113.4398,2026-09-18
2021-07-26,113.2238,2026-09-18
2021-07-27,113.2227,2026-09-18
2021-07-28,113.1807,2026-09-18
2021-07-29,112.4834,2026-09-18
2021-07-30,112.6714,2026-09-18
2021-08-02,112.6691,2026-09-18
2021-08-03,112.8228,2026-09-18
2021-08-04,112.8953,2026-09-18
2021-08-05,112.7674,2026-09-18
2021-08-06,113.3088,2026-09-18
2021-08-09,113.4521,2026-09-18
2021-08-10,113.4973,2026-09-18
2021-08-11,113.282,2026-09-18
2021-08-12,113.2691,2026-09-18
2021-08-13,113.0615,2026-09-18
2021-08-16,113.1698,2026-09-18
2021-08-17,113.6174,2026-09-18
2021-08-18,113.6959,2026-09-18
2021-08-19,114.1106,2026-09-18
2021-08-20,114.5009,2026-09-18
2021-08-23,113.9418,2026-09-18
2021-08-24,113.6795,2026-09-18
2021-08-25,113.6322,2026-09-18
2021-08-26,113.7883,2026-09-18
2021-08-27,113.3404,2026-09-18
2021-08-30,113.246,2026-09-18
2021-08-31,113.1076,2026-09-18
2021-09-01,112.8732,2026-09-18
2021-09-02,112.7863,2026-09-18
2021-09-03,112.5476,2026-09-18
2021-09-07,112.9795,2026-09-18
2021-09-08,113.2319,2026-09-18
2021-09-09,113.043,2026-09-18
2021-09-10,112.9425,2026-09-18
2021-09-13,113.0341,2026-09-18
2021-09-14,113.0061,2026-09-18
2021-09-15,112.9773,2026-09-18
2021-09-16,113.3036,2026-09-18
2021-09-17,113.5989,2026-09-18
2021-09-20,113.9422,2026-09-18
2021-09-21,113.8179,2026-09-18
2021-09-22,113.6223,2026-09-18
2021-09-23,113.513,2026-09-18
2021-09-24,113.7597,2026-09-18
2021-09-27,113.7432,2026-09-18
2021-09-28,114.2469,2026-09-18
2021-09-29,114.7092,2026-09-18
2021-09-30,114.6403,2026-09-18
2021-10-01,114.3798,2026-09-18
2021-10-04,114.2739,2026-09-18
2021-10-05,114.3654,2026-09-18
2021-10-06,114.7185,2026-09-18
2021-10-07,114.5044,2026-09-18
2021-10-08,114.5986,2026-09-18
2021-10-12,114.7542,2026-09-18
2021-10-13,114.4705,2026-09-18
2021-10-14,114.2053,2026-09-18
2021-10-15,114.0905,2026-09-18
2021-10-18,113.9899,2026-09-18
2021-10-19,113.647,2026-09-18
2021-10-20,113.5083,2026-09-18
2021-10-21,113.6188,2026-09-18
2021-10-22,113.67,2026-09-18
2021-10-25,113.605,2026-09-18
2021-10-26,113.674,2026-09-18
2021-10-27,113.6218,2026-09-18
2021-10-28,113.4389,2026-09-18
2021-10-29,114.1349,2026-09-18
2021-11-01,114.2067,2026-09-18
2021-11-02,114.2847,2026-09-18
2021-11-03,114.3593,2026-09-18
2021-11-04,114.3558,2026-09-18
2021-11-05,114.0732,2026-09-18
2021-11-08,113.8256,2026-09-18
2021-11-09,113.762,2026-09-18
2021-11-10,114.1484,2026-09-18
2021-11-12,114.5144,2026-09-18
2021-11-15,114.5876,2026-09-18
2021-11-16,115.136,2026-09-18
2021-11-17,115.0263,2026-09-18
2021-11-18,115.0678,2026-09-18
2021-11-19,115.2187,2026-09-18
2021-11-22,115.6481,2026-09-18
2021-11-23,116.0118,2026-09-18
2021-11-24,116.2711,2026-09-18
2021-11-26,116.5103,2026-09-18
2021-11-29,116.581,2026-09-18
2021-11-30,116.2071,2026-09-18
2021-12-01,115.889,2026-09-18
2021-12-02,116.018,2026-09-18
2021-12-03,116.2377,2026-09-18
2021-12-06,116.1538,2026-09-18
2021-12-07,115.8555,2026-09-18
2021-12-08,115.4418,2026-09-18
2021-12-09,115.7784,2026-09-18
2021-12-10,115.5732,2026-09-18
2021-12-13,115.842,2026-09-18
2021-12-14,116.2397,2026-09-18
2021-12-15,116.4219,2026-09-18
2021-12-16,115.7146,2026-09-18
2021-12-17,115.791,2026-09-18
2021-12-20,116.0092,2026-09-18
2021-12-21,116.1089,2026-09-18
2021-12-22,115.7485,2026-09-18
2021-12-23,115.5337,2026-09-18
2021-12-27,115.4684,2026-09-18
2021-12-28,115.4192,2026-09-18
2021-12-29,115.3678,2026-09-18
2021-12-30,115.283,2026-09-18
2022-01-03,115.4101,2026-09-18
2022-01-04,115.3103,2026-09-18
2022-01-05,115.137,2026-09-18
2022-01-06,115.4046,2026-09-18
2022-01-07,115.0451,2026-09-18
2022-01-10,115.2216,2026-09-18
2022-01-11,114.8332,2026-09-18
2022-01-12,114.355,2026-09-18
2022-01-13,114.177,2026-09-18
2022-01-14,114.3825,2026-09-18
2022-01-18,114.7373,2026-09-18
2022-01-19,114.6109,2026-09-18
2022-01-20,114.4642,2026-09-18
2022-01-21,114.6125,2026-09-18
2022-01-24,115.2034,2026-09-18
2022-01-25,115.1654,2026-09-18
2022-01-26,115.0922,2026-09-18
2022-01-27,115.978,2026-09-18
2022-01-28,116.0393,2026-09-18
2022-01-31,115.566,2026-09-18
2022-02-01,115.3685,2026-09-18
2022-02-02,115.1538,2026-09-18
2022-02-03,114.9065,2026-09-18
2022-02-04,115.1362,2026-09-18
2022-02-07,115.0098,2026-09-18
2022-02-08,115.0892,2026-09-18
2022-02-09,114.8232,2026-09-18
2022-02-10,114.5527,2026-09-18
2022-02-11,114.8413,2026-09-18
2022-02-14,115.1946,2026-09-18
2022-02-15,114.93,2026-09-18
2022-02-16,114.6886,2026-09-18
2022-02-17,114.6755,2026-09-18
2022-02-18,114.7982,2026-09-18
2022-02-22,114.7002,2026-09-18
2022-02-23,114.6668,2026-09-18
2022-02-24,115.9419,2026-09-18
2022-02-25,115.2577,2026-09-18
2022-02-28,115.2224,2026-09-18
2022-03-01,115.7962,2026-09-18
2022-03-02,115.7623,2026-09-18
2022-03-03,115.9495,2026-09-18
2022-03-04,116.6503,2026-09-18
2022-03-07,117.3278,2026-09-18
2022-03-08,117.6176,2026-09-18
2022-03-09,116.5961,2026-09-18
2022-03-10,116.7401,2026-09-18
2022-03-11,117.0192,2026-09-18
2022-03-14,117.1506,2026-09-18
2022-03-15,117.246,2026-09-18
2022-03-16,116.8073,2026-09-18
2022-03-17,116.0467,2026-09-18
2022-03-18,116.1378,2026-09-18
2022-03-21,115.9398,2026-09-18
2022-03-22,116.0824,2026-09-18
2022-03-23,116.005,2026-09-18
2022-03-24,115.9599,2026-09-18
2022-03-25,115.7921,2026-09-18
2022-03-28,116.1911,2026-09-18
2022-03-29,115.5679,2026-09-18
2022-03-30,115.0818,2026-09-18
2022-03-31,115.2218,2026-09-18
2022-04-01,115.4814,2026-09-18
2022-04-04,115.4112,2026-09-18
2022-04-05,115.73,2026-09-18
2022-04-06,115.9995,2026-09-18
2022-04-07,116.3512,2026-09-18
2022-04-08,116.4176,2026-09-18
2022-04-11,116.5401,2026-09-18
2022-04-12,116.3866,2026-09-18
2022-04-13,116.2796,2026-09-18
2022-04-14,116.7558,2026-09-18
2022-04-15,116.7017,2026-09-18
2022-04-18,116.8441,2026-09-18
2022-04-19,117.1324,2026-09-18
2022-04-20,116.7306,2026-09-18
2022-04-21,117.1432,2026-09-18
2022-04-22,118.0186,2026-09-18
2022-04-25,118.6271,2026-09-18
2022-04-26,118.9624,2026-09-18
2022-04-27,119.4708,2026-09-18
2022-04-28,120.0675,2026-09-18
2022-04-29,119.4933,2026-09-18
2022-05-02,119.8825,2026-09-18
2022-05-03,119.7043,2026-09-18
2022-05-04,119.5592,2026-09-18
2022-05-05,120.0068,2026-09-18
2022-05-06,119.8577,2026-09-18
2022-05-09,120.4972,2026-09-18
2022-05-10,120.7742,2026-09-18
2022-05-11,120.3925,2026-09-18
2022-05-12,121.2796,2026-09-18
2022-05-13,120.8442,2026-09-18
2022-05-16,120.6881,2026-09-18
2022-05-17,119.8871,2026-09-18
2022-05-18,120.0274,2026-09-18
2022-05-19,119.4278,2026-09-18
2022-05-20,119.3677,2026-09-18
2022-05-23,118.7169,2026-09-18
2022-05-24,118.6245,2026-09-18
2022-05-25,118.9598,2026-09-18
2022-05-26,118.7687,2026-09-18
2022-05-27,118.2834,2026-09-18
2022-05-31,118.0704,2026-09-18
2022-06-01,118.6954,2026-09-18
2022-06-02,118.0658,2026-09-18
2022-06-03,118.2153,2026-09-18
2022-06-06,118.3081,2026-09-18
2022-06-07,118.4414,2026-09-18
2022-06-08,118.3951,2026-09-18
2022-06-09,118.9226,2026-09-18
2022-06-10,119.9981,2026-09-18
2022-06-13,121.1523,2026-09-18
2022-06-14,121.6669,2026-09-18
2022-06-15,121.6403,2026-09-18
2022-06-16,120.6714,2026-09-18
2022-06-17,121.2369,2026-09-18
2022-06-21,120.6427,2026-09-18
2022-06-22,120.5197,2026-09-18
2022-06-23,120.7622,2026-09-18
2022-06-24,120.4853,2026-09-18
2022-06-27,120.1736,2026-09-18
2022-06-28,120.62,2026-09-18
2022-06-29,120.9616,2026-09-18
2022-06-30,120.9652,2026-09-18
2022-07-01,121.5058,2026-09-18
2022-07-05,122.6203,2026-09-18
2022-07-06,123.0073,2026-09-18
2022-07-07,122.7257,2026-09-18
2022-07-08,122.4662,2026-09-18
2022-07-11,123.2974,2026-09-18
2022-07-12,123.4524,2026-09-18
2022-07-13,123.2834,2026-09-18
2022-07-14,124.0622,2026-09-18
2022-07-15,123.4765,2026-09-18
2022-07-18,122.7727,2026-09-18
2022-07-19,122.4819,2026-09-18
2022-07-20,122.5997,2026-09-18
2022-07-21,122.9032,2026-09-18
2022-07-22,122.451,2026-09-18
2022-07-25,122.4594,2026-09-18
2022-07-26,122.7581,2026-09-18
2022-07-27,122.8169,2026-09-18
2022-07-28,122.1161,2026-09-18
2022-07-29,121.7678,2026-09-18
2022-08-01,121.4109,2026-09-18
2022-08-02,121.9486,2026-09-18
2022-08-03,122.3888,2026-09-18
2022-08-04,121.8333,2026-09-18
2022-08-05,122.321,2026-09-18
2022-08-08,121.8783,2026-09-18
2022-08-09,121.8614,2026-09-18
2022-08-10,120.7543,2026-09-18
2022-08-11,120.7163,2026-09-18
2022-08-12,121.018,2026-09-18
2022-08-15,121.4315,2026-09-18
2022-08-16,121.6807,2026-09-18
2022-08-17,122.0711,2026-09-18
2022-08-18,122.3627,2026-09-18
2022-08-19,123.0501,2026-09-18
2022-08-22,123.605,2026-09-18
2022-08-23,123.0547,2026-09-18
2022-08-24,123.109,2026-09-18
2022-08-25,123.0586,2026-09-18
2022-08-26,123.0656,2026-09-18
2022-08-29,123.4686,2026-09-18
2022-08-30,123.6848,2026-09-18
2022-08-31,123.535,2026-09-18
2022-09-01,124.4006,2026-09-18
2022-09-02,123.7743,2026-09-18
2022-09-06,124.767,2026-09-18
2022-09-07,124.8408,2026-09-18
2022-09-08,124.578,2026-09-18
2022-09-09,123.7874,2026-09-18
2022-09-12,123.3332,2026-09-18
2022-09-13,124.4242,2026-09-18
2022-09-14,124.4509,2026-09-18
2022-09-15,124.8843,2026-09-18
2022-09-16,124.8794,2026-09-18
2022-09-19,125.0104,2026-09-18
2022-09-20,125.1248,2026-09-18
2022-09-21,125.7399,2026-09-18
2022-09-22,126.1667,2026-09-18
2022-09-23,127.2853,2026-09-18
2022-09-26,128.4539,2026-09-18
2022-09-27,128.4386,2026-09-18
2022-09-28,128.0884,2026-09-18
2022-09-29,127.5437,2026-09-18
2022-09-30,127.5148,2026-09-18
2022-10-03,127.0813,2026-09-18
2022-10-04,126.1819,2026-09-18
2022-10-05,126.8616,2026-09-18
2022-10-06,127.2493,2026-09-18
2022-10-07,127.3111,2026-09-18
2022-10-11,127.6641,2026-09-18
2022-10-12,128.1481,2026-09-18
2022-10-13,127.7286,2026-09-18
2022-10-14,128.3325,2026-09-18
2022-10-17,127.6448,2026-09-18
2022-10-18,127.9153,2026-09-18
2022-10-19,128.3968,2026-09-18
2022-10-20,128.0052,2026-09-18
2022-10-21,127.6735,2026-09-18
2022-10-24,128.0304,2026-09-18
2022-10-25,127.3771,2026-09-18
2022-10-26,126.4723,2026-09-18
2022-10-27,126.7028,2026-09-18
2022-10-28,127.2135,2026-09-18
2022-10-31,127.6219,2026-09-18
2022-11-01,127.3987,2026-09-18
2022-11-02,127.3115,2026-09-18
2022-11-03,128.1743,2026-09-18
2022-11-04,127.1468,2026-09-18
2022-11-07,126.3062,2026-09-18
2022-11-08,125.633,2026-09-18
2022-11-09,125.9861,2026-09-18
2022-11-10,124.7044,2026-09-18
2022-11-14,123.4277,2026-09-18
2022-11-15,123.039,2026-09-18
2022-11-16,123.2817,2026-09-18
2022-11-17,123.977,2026-09-18
2022-11-18,123.8524,2026-09-18
2022-11-21,124.7009,2026-09-18
2022-11-22,124.2365,2026-09-18
2022-11-23,123.7574,2026-09-18
2022-11-25,123.3386,2026-09-18
2022-11-28,123.6032,2026-09-18
2022-11-29,123.6615,2026-09-18
2022-11-30,123.5175,2026-09-18
2022-12-01,122.0045,2026-09-18
2022-12-02,122.0102,2026-09-18
2022-12-05,122.6384,2026-09-18
2022-12-06,123.0191,2026-09-18
2022-12-07,122.7608,2026-09-18
2022-12-08,122.4152,2026-09-18
2022-12-09,122.4201,2026-09-18
2022-12-12,122.7714,2026-09-18
2022-12-13,121.8493,2026-09-18
2022-12-14,121.8226,2026-09-18
2022-12-15,122.5519,2026-09-18
2022-12-16,122.6505,2026-09-18
2022-12-19,122.5275,2026-09-18
2022-12-20,122.1357,2026-09-18
2022-12-21,122.2828,2026-09-18
2022-12-22,122.2419,2026-09-18
2022-12-23,121.9743,2026-09-18
2022-12-27,121.7539,2026-09-18
2022-12-28,122.0075,2026-09-18
2022-12-29,121.6577,2026-09-18
2022-12-30,121.4256,2026-09-18
2023-01-03,122.0905,2026-09-18
2023-01-04,121.5008,2026-09-18
2023-01-05,122.1017,2026-09-18
2023-01-06,121.0852,2026-09-18
2023-01-09,120.1508,2026-09-18
2023-01-10,120.2483,2026-09-18
2023-01-11,120.1614,2026-09-18
2023-01-12,119.4218,2026-09-18
2023-01-13,119.1673,2026-09-18
2023-01-17,119.2121,2026-09-18
2023-01-18,119.0755,2026-09-18
2023-01-19,119.6107,2026-09-18
2023-01-20,119.3486,2026-09-18
2023-01-23,119.1434,2026-09-18
2023-01-24,119.0958,2026-09-18
2023-01-25,118.9686,2026-09-18
2023-01-26,119.021,2026-09-18
2023-01-27,118.9223,2026-09-18
2023-01-30,118.8953,2026-09-18
2023-01-31,118.9802,2026-09-18
2023-02-01,118.6259,2026-09-18
2023-02-02,118.3421,2026-09-18
2023-02-03,119.5095,2026-09-18
2023-02-06,120.541,2026-09-18
2023-02-07,120.3475,2026-09-18
2023-02-08,120.1436,2026-09-18
2023-02-09,119.9781,2026-09-18
2023-02-10,120.1419,2026-09-18
2023-02-13,119.9828,2026-09-18
2023-02-14,119.9229,2026-09-18
2023-02-15,120.4557,2026-09-18
2023-02-16,120.4651,2026-09-18
2023-02-17,120.5526,2026-09-18
2023-02-21,120.6256,2026-09-18
2023-02-22,120.8389,2026-09-18
2023-02-23,121.0896,2026-09-18
2023-02-24,121.5681,2026-09-18
2023-02-27,121.3941,2026-09-18
2023-02-28,121.3341,2026-09-18
2023-03-01,120.6347,2026-09-18
2023-03-02,121.1302,2026-09-18
2023-03-03,120.7742,2026-09-18
2023-03-06,120.485,2026-09-18
2023-03-07,121.4623,2026-09-18
2023-03-08,121.4511,2026-09-18
2023-03-09,121.4458,2026-09-18
2023-03-10,121.2421,2026-09-18
2023-03-13,120.8897,2026-09-18
2023-03-14,121.0141,2026-09-18
2023-03-15,122.1079,2026-09-18
2023-03-16,121.7221,2026-09-18
2023-03-17,121.5643,2026-09-18
2023-03-20,121.0141,2026-09-18
2023-03-21,120.8958,2026-09-18
2023-03-22,120.6217,2026-09-18
2023-03-23,119.7587,2026-09-18
2023-03-24,120.4598,2026-09-18
2023-03-27,120.2541,2026-09-18
2023-03-28,119.7138,2026-09-18
2023-03-29,119.7258,2026-09-18
2023-03-30,119.4078,2026-09-18
2023-03-31,119.3602,2026-09-18
2023-04-03,119.3204,2026-09-18
2023-04-04,119.142,2026-09-18
2023-04-05,119.2953,2026-09-18
2023-04-06,119.3072,2026-09-18
2023-04-07,119.3547,2026-09-18
2023-04-10,119.7948,2026-09-18
2023-04-11,119.5248,2026-09-18
2023-04-12,119.003,2026-09-18
2023-04-13,118.3915,2026-09-18
2023-04-14,118.8567,2026-09-18
2023-04-17,119.2787,2026-09-18
2023-04-18,119.1049,2026-09-18
2023-04-19,119.303,2026-09-18
2023-04-20,119.1199,2026-09-18
2023-04-21,119.3117,2026-09-18
2023-04-24,119.2039,2026-09-18
2023-04-25,119.613,2026-09-18
2023-04-26,119.3228,2026-09-18
2023-04-27,119.4298,2026-09-18
2023-04-28,119.2248,2026-09-18
2023-05-01,119.4435,2026-09-18
2023-05-02,119.6105,2026-09-18
2023-05-03,119.1233,2026-09-18
2023-05-04,119.0465,2026-09-18
2023-05-05,118.5548,2026-09-18
2023-05-08,118.5759,2026-09-18
2023-05-09,118.8239,2026-09-18
2023-05-10,118.5864,2026-09-18
2023-05-11,119.0303,2026-09-18
2023-05-12,119.3671,2026-09-18
2023-05-15,119.1608,2026-09-18
2023-05-16,119.1743,2026-09-18
2023-05-17,119.607,2026-09-18
2023-05-18,120.0886,2026-09-18
2023-05-19,119.7751,2026-09-18
2023-05-22,120.0875,2026-09-18
2023-05-23,120.3204,2026-09-18
2023-05-24,120.4752,2026-09-18
2023-05-25,120.8413,2026-09-18
2023-05-26,120.6304,2026-09-18
2023-05-30,120.5546,2026-09-18
2023-05-31,120.9662,2026-09-18
2023-06-01,120.0491,2026-09-18
2023-06-02,120.0049,2026-09-18
2023-06-05,120.0048,2026-09-18
2023-06-06,119.9718,2026-09-18
2023-06-07,119.859,2026-09-18
2023-06-08,119.5712,2026-09-18
2023-06-09,119.4322,2026-09-18
2023-06-12,119.6376,2026-09-18
2023-06-13,119.1899,2026-09-18
2023-06-14,118.776,2026-09-18
2023-06-15,118.5521,2026-09-18
2023-06-16,118.4184,2026-09-18
2023-06-20,118.938,2026-09-18
2023-06-21,118.727,2026-09-18
2023-06-22,118.7552,2026-09-18
2023-06-23,119.152,2026-09-18
2023-06-26,119.0761,2026-09-18
2023-06-27,118.8949,2026-09-18
2023-06-28,119.3382,2026-09-18
2023-06-29,119.527,2026-09-18
2023-06-30,119.3606,2026-09-18
2023-07-03,119.2119,2026-09-18
2023-07-05,119.3483,2026-09-18
2023-07-06,119.8193,2026-09-18
2023-07-07,119.0761,2026-09-18
2023-07-10,118.9548,2026-09-18
2023-07-11,118.7344,2026-09-18
2023-07-12,117.6385,2026-09-18
2023-07-13,117.1831,2026-09-18
2023-07-14,117.0463,2026-09-18
2023-07-17,117.1267,2026-09-18
2023-07-18,117.0264,2026-09-18
2023-07-19,117.3462,2026-09-18
2023-07-20,117.5947,2026-09-18
2023-07-21,117.9418,2026-09-18
2023-07-24,117.8124,2026-09-18
2023-07-25,117.8565,2026-09-18
2023-07-26,117.76,2026-09-18
2023-07-27,117.8938,2026-09-18
2023-07-28,117.788,2026-09-18
2023-07-31,117.8241,2026-09-18
2023-08-01,118.5738,2026-09-18
2023-08-02,119.1268,2026-09-18
2023-08-03,119.3963,2026-09-18
2023-08-04,118.821,2026-09-18
2023-08-07,119.0809,2026-09-18
2023-08-08,119.6407,2026-09-18
2023-08-09,119.476,2026-09-18
2023-08-10,119.1581,2026-09-18
2023-08-11,119.6268,2026-09-18
2023-08-14,120.0725,2026-09-18
2023-08-15,120.2127,2026-09-18
2023-08-16,120.3551,2026-09-18
2023-08-17,120.5242,2026-09-18
2023-08-18,120.4321,2026-09-18
2023-08-21,120.4627,2026-09-18
2023-08-22,120.3554,2026-09-18
2023-08-23,120.0307,2026-09-18
2023-08-24,120.2354,2026-09-18
2023-08-25,120.5137,2026-09-18
2023-08-28,120.3155,2026-09-18
2023-08-29,120.2669,2026-09-18
2023-08-30,119.7937,2026-09-18
2023-08-31,120.225,2026-09-18
2023-09-01,120.759,2026-09-18
